participantId,langAbv,lang,trialNum,termNum,colorNum,name,displayName,match,colorSpace,r,g,b,rgbSet,studyVersion,instructionsLocale,browserLocale,background
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,0,2,malva,malva,no,p3,0.320777,0.316175,0.245941,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,0,3,malva,malva,yes,p3,0.527111,0.0330083,0.148561,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,0,4,malva,malva,no,p3,0.0917301,0.150025,0.203557,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,0,5,malva,malva,no,p3,0.921702,0.0767305,0.938055,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,0,6,malva,malva,no,p3,0.269702,0.256424,0.422479,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,0,7,malva,malva,no,p3,0.698725,0.922064,0.270142,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,1,0,moradoclaro,morado claro,no,p3,0.40342,0.706425,0.793734,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,1,1,moradoclaro,morado claro,no,p3,0.197708,0.291867,0.0340591,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,1,2,moradoclaro,morado claro,no,p3,0.320777,0.316175,0.245941,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,1,3,moradoclaro,morado claro,no,p3,0.527111,0.0330083,0.148561,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,1,4,moradoclaro,morado claro,no,p3,0.0917301,0.150025,0.203557,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,1,5,moradoclaro,morado claro,somewhat,p3,0.921702,0.0767305,0.938055,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,1,6,moradoclaro,morado claro,somewhat,p3,0.269702,0.256424,0.422479,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,1,7,moradoclaro,morado claro,no,p3,0.698725,0.922064,0.270142,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,2,0,menta,menta,no,p3,0.40342,0.706425,0.793734,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,2,1,menta,menta,somewhat,p3,0.197708,0.291867,0.0340591,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,2,2,menta,menta,no,p3,0.320777,0.316175,0.245941,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,2,3,menta,menta,no,p3,0.527111,0.0330083,0.148561,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,2,4,menta,menta,no,p3,0.0917301,0.150025,0.203557,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,2,5,menta,menta,no,p3,0.921702,0.0767305,0.938055,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,2,6,menta,menta,no,p3,0.269702,0.256424,0.422479,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,2,7,menta,menta,somewhat,p3,0.698725,0.922064,0.270142,full,2.1.2,en,es,white
