participantId,langAbv,lang,name,standardized_entered_name,entered_name,colorSpace,r,g,b,trialNum,tileNum,rgbSet,background,locale,studyVersion,originalLangAbv
10798,oc,"Occitan (occitan, lenga d'òc)",dandelion,dandelion,Dandelion,rgb,255,221,0,1,0,line,white,en,1.1.2,
10798,oc,"Occitan (occitan, lenga d'òc)",yellow,yellow,Yellow,rgb,246,255,0,1,1,line,white,en,1.1.2,
10798,oc,"Occitan (occitan, lenga d'òc)",seafoamgreen,sea foam green,Sea Foam Green,rgb,0,255,131,1,2,line,white,en,1.1.2,
10798,oc,"Occitan (occitan, lenga d'òc)",red,red,Red,rgb,255,47,0,1,3,line,white,en,1.1.2,
10798,oc,"Occitan (occitan, lenga d'òc)",magenta,magenta,Magenta,rgb,255,0,232,1,4,line,white,en,1.1.2,
10798,oc,"Occitan (occitan, lenga d'òc)",cerulean,cerulean,Cerulean,rgb,0,105,255,1,5,line,white,en,1.1.2,
10798,oc,"Occitan (occitan, lenga d'òc)",blue,blue,Blue,rgb,0,43,255,1,6,line,white,en,1.1.2,
10798,oc,"Occitan (occitan, lenga d'òc)",cerulean,cerulean,Cerulean,rgb,0,119,255,1,7,line,white,en,1.1.2,
10798,oc,"Occitan (occitan, lenga d'òc)",indigo,indigo,Indigo,rgb,66,0,255,1,8,line,white,en,1.1.2,
10798,oc,"Occitan (occitan, lenga d'òc)",limegreen,lime green,Lime Green,rgb,0,255,78,1,9,line,white,en,1.1.2,
10798,oc,"Occitan (occitan, lenga d'òc)",orange,orange,Orange,rgb,255,87,0,1,10,line,white,en,1.1.2,
10798,oc,"Occitan (occitan, lenga d'òc)",blue,blue,Blue,rgb,0,80,255,1,11,line,white,en,1.1.2,
