participantId,langAbv,lang,name,standardized_entered_name,entered_name,colorSpace,r,g,b,trialNum,tileNum,rgbSet,background,locale,studyVersion,originalLangAbv
9629,nb,Norwegian Bokmål (Norsk bokmål),,purple,purple,rgb,145,0,255,1,0,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,blue,blue,rgb,0,103,255,1,1,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,green,green,rgb,0,255,144,1,2,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,green,green,rgb,0,255,79,1,3,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,green,green,rgb,174,255,0,1,4,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,green,green,rgb,52,255,0,1,5,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,orange,orange,rgb,255,152,0,1,6,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,marine blue,marine blue,rgb,0,50,255,1,7,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,red,red,rgb,255,0,114,1,8,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,purple,purple,rgb,170,0,255,1,9,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,red,red,rgb,255,0,89,1,10,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,teal,teal,rgb,0,210,255,1,11,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,lilla,lilla,rgb,255,0,210,3,0,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,lyse blå,lyse blå,rgb,0,185,255,3,1,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,rød,rød,rgb,255,0,53,3,2,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,orange,orange,rgb,255,100,0,3,3,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,teal,teal,rgb,0,238,255,3,4,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,gul,gul,rgb,208,255,0,3,5,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,lilla,lilla,rgb,255,0,232,3,6,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,blå,blå,rgb,0,135,255,3,7,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,lilla,lilla,rgb,255,0,168,3,8,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,oransj,oransj,rgb,255,208,0,3,9,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,blå,blå,rgb,0,73,255,3,10,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,teal,teal,rgb,0,255,202,3,11,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,oransj,oransj,rgb,255,155,0,6,0,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,grønn,grønn,rgb,0,255,167,6,1,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,blå,blå,rgb,0,8,255,6,2,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,teal,teal,rgb,0,255,230,6,3,line,white,en,1.1.2,
9629,nb,Norwegian Bokmål (Norsk bokmål),,blå,blå,rgb,0,148,255,6,4,line,white,en,1.1.2,
