participantId,langAbv,lang,name,standardized_entered_name,entered_name,colorSpace,r,g,b,trialNum,tileNum,rgbSet,background,locale,studyVersion,originalLangAbv
9575,my,Burmese (ဗမာစာ),okkehyoun,ok keh youn,ok keh youn,rgb,255,81,0,1,0,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),aseinbya,asein bya,asein bya,rgb,0,255,186,1,1,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),abyaapyaw,abya a pyaw,abya a pyaw,rgb,0,255,235,1,2,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),abya,abya,abya,rgb,0,173,255,1,3,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),ani,ani,ani,rgb,255,31,0,1,4,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),asein,asein,asein,rgb,0,255,93,1,5,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),abyaayin,abya a yin,abya a yin,rgb,0,113,255,1,6,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),leinmawyoun,lein maw youn,lein maw youn,rgb,255,161,0,1,7,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),abya,abya,abya,rgb,0,43,255,1,8,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),kanyanyoun,kan yan youn,kan yan youn,rgb,212,0,255,1,9,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),apenyoun,apen youn,apen youn,rgb,255,0,81,1,10,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),aseinbya,asein bya,asein bya,rgb,0,255,202,1,11,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),abyayin,abya yin,abya yin,rgb,62,0,255,3,0,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),abya,abya,abya,rgb,0,74,255,3,1,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),asein,asein,asein,rgb,94,255,0,3,2,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),apanyoun,apan youn,apan youn,rgb,255,0,123,3,3,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),kayanyoun,ka yan youn,ka yan youn,rgb,255,0,202,3,4,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),abyapyaw,abya pyaw,abya pyaw,rgb,0,125,255,3,5,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),abyanu,abya nu,abya nu,rgb,0,228,255,3,6,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),leinmawyoun,lein maw youn,lein maw youn,rgb,255,123,0,3,7,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),ani,ani,ani,rgb,255,0,79,3,8,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),abya,abya,abya,rgb,0,148,255,3,9,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),awa,awa,awa,rgb,224,255,0,3,10,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),abyanu,abya nu,abya nu,rgb,0,198,255,3,11,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),awa,awa,awa,rgb,255,222,0,6,0,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),mayanyoun,mayan youn,mayan youn,rgb,255,0,217,6,1,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),asein,asein,asein,rgb,0,255,44,6,2,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),kayanyoun,kayan youn,kayan youn,rgb,229,0,255,6,3,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),abyanu,abya nu,abya nu,rgb,0,248,255,6,4,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),kanyanyoun,kanyan youn,kanyan youn,rgb,158,0,255,6,5,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),awa,awa,awa,rgb,255,249,0,6,6,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),apanyoun,apan youn,apan youn,rgb,255,0,164,6,7,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),ani,ani,ani,rgb,255,0,23,6,8,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),aseinbya,asein bya,asein bya,rgb,0,255,145,6,9,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),aseinnu,asein nu,asein nu,rgb,170,255,0,6,10,line,white,en,1.1.2,Burmese
9575,my,Burmese (ဗမာစာ),awa,awa,awa,rgb,255,208,0,6,11,line,white,en,1.1.2,Burmese
16325,my,Burmese (ဗမာစာ),နကပြာရောင,နက်ပြာရောင်,နက်ပြာရောင်,rgb,71,0,255,1,0,line,white,en,1.1.5,
16325,my,Burmese (ဗမာစာ),စိနးဝါရောင,စိန်းဝါရောင်,စိန်းဝါရောင်,rgb,201,255,0,1,1,line,white,en,1.1.5,
16325,my,Burmese (ဗမာစာ),ပနးနကရောင,ပန်းနက်ရောင်,ပန်းနက်ရောင်,rgb,255,0,142,1,2,line,white,en,1.1.5,
16325,my,Burmese (ဗမာစာ),စိနးပြာရောင,စိန်းပြာရောင်,စိန်းပြာရောင်,rgb,0,255,245,1,3,line,white,en,1.1.5,
