participantId,langAbv,lang,name,standardized_entered_name,entered_name,colorSpace,r,g,b,trialNum,tileNum,rgbSet,background,locale,studyVersion,originalLangAbv
3696,pt,Portuguese (português),,pink,Pink,rgb,255,0,171,1,11,line,white,en,pilot,
3696,pt,Portuguese (português),,pink,Pink,rgb,255,0,115,3,9,line,white,en,pilot,
4775,pt,Portuguese (português),,pink,Pink,rgb,255,0,234,1,0,line,white,en,1.1.2,
4775,pt,Portuguese (português),,dark pink,Dark pink,rgb,255,0,124,1,1,line,white,en,1.1.2,
4775,pt,Portuguese (português),,purple,Purple,rgb,132,0,255,1,2,line,white,en,1.1.2,
4775,pt,Portuguese (português),,dark yellow,Dark yellow,rgb,255,216,0,1,3,line,white,en,1.1.2,
4775,pt,Portuguese (português),,yellow,Yellow,rgb,255,243,0,1,4,line,white,en,1.1.2,
4775,pt,Portuguese (português),,bright green,Bright green,rgb,125,255,0,1,5,line,white,en,1.1.2,
4775,pt,Portuguese (português),,sea blue,Sea blue,rgb,0,135,255,1,6,line,white,en,1.1.2,
4775,pt,Portuguese (português),,bright pink,Bright pink,rgb,255,0,209,1,7,line,white,en,1.1.2,
4775,pt,Portuguese (português),,green,Green,rgb,0,255,93,1,9,line,white,en,1.1.2,
4775,pt,Portuguese (português),,red,Red,rgb,255,0,63,1,10,line,white,en,1.1.2,
4775,pt,Portuguese (português),,blue,Blue,rgb,0,33,255,1,11,line,white,en,1.1.2,
4820,pt,Portuguese (português),,orange,Orange,rgb,255,64,0,1,4,line,white,en,1.1.2,
4820,pt,Portuguese (português),,pink,pink,rgb,255,0,203,3,5,line,white,en,1.1.2,
5005,pt,Portuguese (português),,pink,pink,rgb,255,0,121,1,7,line,white,en,1.1.2,
5005,pt,Portuguese (português),,pink,pink,rgb,255,0,185,6,0,line,white,en,1.1.2,
6520,pt,Portuguese (português),,pink,pink,rgb,255,0,161,3,6,line,white,en,1.1.2,
6619,pt,Portuguese (português),,pink,pink,rgb,255,0,205,1,9,line,white,en,1.1.2,
6619,pt,Portuguese (português),,pink,pink,rgb,255,0,245,3,6,line,white,en,1.1.2,
9138,pt,Portuguese (português),,green,green,rgb,178,255,0,3,0,line,white,en,1.1.2,
10363,pt,Portuguese (português),,green,green,rgb,0,255,31,1,2,line,white,en,1.1.2,
0,pt,Portuguese (português),,purple,purple,rgb,106,55,135,1,1,full,white,en,1.1.5,
0,pt,Portuguese (português),,blue,blue,rgb,68,68,247,1,3,full,white,en,1.1.5,
0,pt,Portuguese (português),,blue,blue,rgb,15,144,189,1,7,full,white,en,1.1.5,
0,pt,Portuguese (português),,purple,purple,rgb,133,103,223,1,9,full,white,en,1.1.5,
0,pt,Portuguese (português),,bright green,bright green,rgb,64,216,35,1,11,full,white,en,1.1.5,
0,pt,Portuguese (português),,pink,Pink,rgb,199,49,174,3,10,full,white,en,1.1.5,
18561,pt,Portuguese (português),,pink,pink,rgb,241,132,187,1,0,full,white,en,1.1.5,
18561,pt,Portuguese (português),,purple,purple,rgb,158,53,158,1,1,full,white,en,1.1.5,
18561,pt,Portuguese (português),,light blue,light blue,rgb,101,137,197,1,2,full,white,en,1.1.5,
18556,pt,Portuguese (português),,pink,pink,rgb,214,96,241,1,5,full,white,en,1.1.5,
