participantId,langAbv,lang,name,standardized_entered_name,entered_name,colorSpace,r,g,b,trialNum,tileNum,rgbSet,background,locale,studyVersion,originalLangAbv
0,su,Sundanese (Basa Sunda),green,green,Green,rgb,0,255,105,1,0,line,white,en,1.1.5,
0,su,Sundanese (Basa Sunda),brightgreen,bright green,Bright green,rgb,198,255,0,1,1,line,white,en,1.1.5,
0,su,Sundanese (Basa Sunda),tourquois,tourquois,Tourquois,rgb,0,247,255,1,2,line,white,en,1.1.5,
0,su,Sundanese (Basa Sunda),royalblue/purple,royal blue/purple,Royal blue/purple,rgb,101,0,255,1,3,line,white,en,1.1.5,
0,su,Sundanese (Basa Sunda),blue,blue,Blue,rgb,0,107,255,1,4,line,white,en,1.1.5,
0,su,Sundanese (Basa Sunda),limegreen,lime green,Lime green,rgb,182,255,0,1,5,line,white,en,1.1.5,
0,su,Sundanese (Basa Sunda),red,red,Red,rgb,255,31,0,1,6,line,white,en,1.1.5,
0,su,Sundanese (Basa Sunda),teal,teal,Teal,rgb,0,162,255,1,7,line,white,en,1.1.5,
0,su,Sundanese (Basa Sunda),redorange,red orange,Red orange,rgb,255,102,0,1,8,line,white,en,1.1.5,
0,su,Sundanese (Basa Sunda),greenblue,green blue,Green blue,rgb,0,255,184,1,9,line,white,en,1.1.5,
0,su,Sundanese (Basa Sunda),blue,blue,Blue,rgb,49,0,255,1,10,line,white,en,1.1.5,
0,su,Sundanese (Basa Sunda),fushia,fushia,Fushia,rgb,217,0,255,1,11,line,white,en,1.1.5,
16424,su,Sundanese (Basa Sunda),hejo,héjo,Héjo,rgb,0,255,149,1,0,line,white,en,1.1.5,
16424,su,Sundanese (Basa Sunda),biru,biru,Biru,rgb,0,183,255,1,1,line,white,en,1.1.5,
16424,su,Sundanese (Basa Sunda),orange,orange,Orange,rgb,255,127,0,1,2,line,white,en,1.1.5,
16424,su,Sundanese (Basa Sunda),orange,orange,Orange,rgb,255,67,0,1,3,line,white,en,1.1.5,
16424,su,Sundanese (Basa Sunda),hejo,hejo,Hejo,rgb,0,255,60,1,4,line,white,en,1.1.5,
16424,su,Sundanese (Basa Sunda),koneng,konéng,Konéng,rgb,255,233,0,1,5,line,white,en,1.1.5,
16424,su,Sundanese (Basa Sunda),biru,biru,Biru,rgb,0,61,255,1,6,line,white,en,1.1.5,
16424,su,Sundanese (Basa Sunda),ping,ping,Ping,rgb,255,0,105,1,7,line,white,en,1.1.5,
16424,su,Sundanese (Basa Sunda),birungora,biru ngora,Biru ngora,rgb,0,178,255,1,8,line,white,en,1.1.5,
