participantId,langAbv,lang,name,standardized_entered_name,entered_name,colorSpace,r,g,b,trialNum,tileNum,rgbSet,background,locale,studyVersion,originalLangAbv
0,,,red,red,red,rgb,255,197,0,3,0,line,white,en,1.1.5,
0,,,pink,pink,pink,rgb,0,169,255,3,1,line,white,en,1.1.5,
0,,,purple,purple,purple,rgb,0,48,255,3,2,line,white,en,1.1.5,
0,,,red,red,red,rgb,255,224,0,3,3,line,white,en,1.1.5,
0,,,red,red,red,rgb,0,255,247,3,4,line,white,en,1.1.5,
0,,,yellow,yellow,yellow,rgb,217,0,255,3,5,line,white,en,1.1.5,
0,,,orange,orange,orange,rgb,255,0,207,3,6,line,white,en,1.1.5,
0,,,violet,violet,violet,rgb,204,255,0,3,7,line,white,en,1.1.5,
0,,,midnight,midnight,midnight,rgb,0,73,255,3,8,line,white,en,1.1.5,
0,,,red,red,red,rgb,255,150,0,3,9,line,white,en,1.1.5,
0,,,redish,redish,redish,rgb,0,255,218,3,10,line,white,en,1.1.5,
0,,,orange,orange,orange,rgb,255,0,242,3,11,line,white,en,1.1.5,
0,,,darkred,dark red,dark red,rgb,255,0,66,1,0,line,white,en,1.1.5,
0,,,yellow,yellow,yellow,rgb,234,255,0,1,1,line,white,en,1.1.5,
0,,,navyblue,navy blue,navy blue,rgb,0,62,255,1,2,line,white,en,1.1.5,
0,,,red,red,red,rgb,255,0,0,1,3,line,white,en,1.1.5,
0,,,darkorange,darkorange,darkorange,rgb,255,83,0,1,4,line,white,en,1.1.5,
0,,,lightgreen,light green,light green,rgb,0,255,73,1,5,line,white,en,1.1.5,
0,,,orange,orange,orange,rgb,255,132,0,1,6,line,white,en,1.1.5,
0,,,darkyellow,dark yellow,dark yellow,rgb,215,255,0,1,7,line,white,en,1.1.5,
0,,,neonblue,neon blue,neon blue,rgb,0,190,255,1,8,line,white,en,1.1.5,
0,,,lightblue,light blue,light blue,rgb,0,231,255,1,9,line,white,en,1.1.5,
0,,,lightorange,light orange,light orange,rgb,255,164,0,1,10,line,white,en,1.1.5,
0,,,pink,pink,pink,rgb,255,0,109,1,11,line,white,en,1.1.5,
0,,,purple,purple,purple,rgb,255,0,237,3,0,line,white,en,1.1.5,
0,,,blue,blue,blue,rgb,0,215,255,3,1,line,white,en,1.1.5,
0,,,lightblue,light blue,light blue,rgb,0,255,201,3,2,line,white,en,1.1.5,
0,,,purple,purple,purple,rgb,182,0,255,3,3,line,white,en,1.1.5,
0,,,green,green,green,rgb,0,255,79,3,4,line,white,en,1.1.5,
0,,,blue,blue,blue,rgb,15,0,255,3,5,line,white,en,1.1.5,
0,,,blue,blue,blue,rgb,0,104,255,3,6,line,white,en,1.1.5,
0,,,pink,pink,pink,rgb,255,0,251,3,7,line,white,en,1.1.5,
0,,,blue,blue,blue,rgb,0,114,255,3,8,line,white,en,1.1.5,
0,,,purple,purple,purple,rgb,255,0,202,3,9,line,white,en,1.1.5,
0,,,blue,blue,blue,rgb,0,75,255,3,10,line,white,en,1.1.5,
0,,,yellow,yellow,yellow,rgb,183,255,0,3,11,line,white,en,1.1.5,
0,,,purple,purple,purple,rgb,162,0,255,6,0,line,white,en,1.1.5,
0,,,orange,orange,orange,rgb,255,201,0,6,1,line,white,en,1.1.5,
0,,,pink,pink,pink,rgb,255,0,155,6,2,line,white,en,1.1.5,
0,,,red,red,red,rgb,255,0,38,6,3,line,white,en,1.1.5,
0,,,orange,orange,orange,rgb,255,227,0,6,4,line,white,en,1.1.5,
0,,,blue,blue,blue,rgb,0,255,233,6,5,line,white,en,1.1.5,
0,,,blue,blue,blue,rgb,0,166,255,6,6,line,white,en,1.1.5,
0,,,green,green,green,rgb,64,255,0,6,7,line,white,en,1.1.5,
0,,,darkred,dark red,dark red,rgb,255,0,116,6,8,line,white,en,1.1.5,
0,,,blue,blue,blue,rgb,0,141,255,6,9,line,white,en,1.1.5,
0,,,green,green,green,rgb,0,255,138,6,10,line,white,en,1.1.5,
0,,,green,green,green,rgb,0,255,172,6,11,line,white,en,1.1.5,
