participantId,langAbv,lang,name,standardized_entered_name,entered_name,colorSpace,r,g,b,trialNum,tileNum,rgbSet,background,locale,studyVersion,originalLangAbv
6553,af,Afrikaans (Afrikaans),blou,blou,Blou,rgb,0,131,255,1,0,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),turquoise,turquoise,turquoise,rgb,0,198,255,1,1,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),pienk,pienk,pienk,rgb,249,0,255,1,2,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),oranje,oranje,oranje,rgb,255,144,0,1,3,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),pienk,pienk,pienk,rgb,255,0,228,1,4,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),blou,blou,blou,rgb,0,103,255,1,5,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),geel,geel,geel,rgb,242,255,0,1,6,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),oranje,oranje,oranje,rgb,255,154,0,1,7,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),pienk,pienk,pienk,rgb,255,0,176,1,8,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),mostert,mostert,mostert,rgb,255,184,0,1,9,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),pienk,pienk,pienk,rgb,255,0,131,1,10,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),groen,groen,groen,rgb,0,255,102,1,11,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),blou,blou,blou,rgb,0,222,255,3,0,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),rooi,rooi,Rooi,rgb,255,0,34,3,1,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),oranje,oranje,Oranje,rgb,255,103,0,3,2,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),groen,groen,groen,rgb,0,255,173,3,3,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),turquoise,turquoise,turquoise,rgb,0,255,232,3,4,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),blou,blou,blou,rgb,0,144,255,3,5,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),lemmetjiegroen,lemmetjie groen,Lemmetjie groen,rgb,167,255,0,3,6,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),pienk,pienk,pienk,rgb,255,0,173,3,7,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),oranje,oranje,oranje,rgb,255,70,0,3,8,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),turquoise,turquoise,turquoise,rgb,0,255,219,3,9,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),groen,groen,groen,rgb,0,255,150,3,10,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),blou,blou,blou,rgb,0,56,255,3,11,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),pers,pers,Pers,rgb,147,0,255,6,0,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),blou,blou,blou,rgb,0,161,255,6,1,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),blou,blou,blou,rgb,0,69,255,6,2,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),rooi,rooi,rooi,rgb,255,0,70,6,3,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),blou,blou,blou,rgb,0,14,255,6,4,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),geel,geel,geel,rgb,255,217,0,6,5,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),lemmetjiegroen,lemmetjie groen,lemmetjie groen,rgb,131,255,0,6,6,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),violet,violet,violet,rgb,201,0,255,6,7,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),groen,groen,groen,rgb,0,255,26,6,8,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),geel,geel,geel,rgb,205,255,0,6,9,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),turquoise,turquoise,turquoise,rgb,0,237,255,6,10,line,white,en,1.1.2,
6553,af,Afrikaans (Afrikaans),pienk,pienk,pienk,rgb,255,0,92,6,11,line,white,en,1.1.2,
17123,af,Afrikaans (Afrikaans),roospienk,roos pienk,roos pienk,rgb,255,0,72,3,0,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),geel,geel,geel,rgb,220,255,0,3,1,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),ligblou,lig blou,lig blou,rgb,0,182,255,3,2,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),lemmetjiesgroen,lemmetjies groen,lemmetjies groen,rgb,0,255,62,3,3,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),violet,violet,violet,rgb,255,0,168,3,4,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),pers,pers,pers,rgb,150,0,255,3,5,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),pink,pink,pink,rgb,255,0,96,3,6,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),ligblou,lig blou,lig blou,rgb,0,143,255,3,7,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),oranje,oranje,oranje,rgb,255,139,0,3,8,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),afgroen,af groen,af groen,rgb,0,255,93,3,9,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),donkeroranje,donker oranje,donker oranje,rgb,255,117,0,3,10,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),turquise,turquise,turquise,rgb,0,253,255,3,11,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),roospienk,roos pienk,roos pienk,rgb,255,0,198,6,0,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),lemmetjiesgroen,lemmetjies groen,lemmetjies groen,rgb,102,255,0,6,1,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),blou,blou,blou,rgb,0,73,255,6,2,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),geel,geel,geel,rgb,252,255,0,6,3,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),vaalpienk,vaal pienk,vaal pienk,rgb,255,0,233,6,4,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),turquise,turquise,turquise,rgb,0,255,171,6,5,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),suurlemoengroen,suurlemoen groen,suurlemoen groen,rgb,143,255,0,6,6,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),pers,pers,pers,rgb,174,0,255,6,7,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),vaaloranje,vaal oranje,vaal oranje,rgb,255,168,0,6,8,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),ligblou,lig blou,lig blou,rgb,0,207,255,6,9,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),vaalblou,vaal blou,vaal blou,rgb,0,123,255,6,10,line,white,en,1.1.5,
17123,af,Afrikaans (Afrikaans),persblou,persblou,persblou,rgb,77,0,255,6,11,line,white,en,1.1.5,
