participantId,langAbv,lang,name,standardized_entered_name,entered_name,colorSpace,r,g,b,trialNum,tileNum,rgbSet,background,locale,studyVersion,originalLangAbv
6154,mk,Macedonian (македонски јазик),тиркизна,тиркизна,тиркизна,rgb,0,223,255,1,0,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),розова,розова,розова,rgb,255,0,109,1,1,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),зелена,зелена,зелена,rgb,0,255,101,1,2,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),црвена,црвена,црвена,rgb,255,0,37,1,3,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),темносина,темно сина,темно сина,rgb,0,114,255,1,4,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),окер,окер,окер,rgb,255,135,0,1,5,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),тиркизна,тиркизна,тиркизна,rgb,0,255,225,1,6,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),розова,розова,розова,rgb,255,0,68,1,7,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),жолта,жолта,жолта,rgb,254,255,0,1,8,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),виолетова,виолетова,виолетова,rgb,192,0,255,1,9,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),виолетова,виолетова,виолетова,rgb,254,0,255,1,10,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),портокалова,портокалова,портокалова,rgb,255,64,0,1,11,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),зелена,зелена,зелена,rgb,98,255,0,3,0,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),ментол,ментол,ментол,rgb,0,255,173,3,1,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),темнорозова,темно розова,темно розова,rgb,255,0,143,3,2,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),светлосина,светло сина,светло сина,rgb,0,154,255,3,3,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),виолетоворозова,виолетово розова,виолетово-розова,rgb,255,0,177,3,4,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),виолетова,виолетова,виолетова,rgb,158,0,255,3,5,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),жолта,жолта,жолта,rgb,230,255,0,3,6,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),окер,окер,окер,rgb,255,207,0,3,7,line,white,en,1.1.2,
6154,mk,Macedonian (македонски јазик),темносина,темно сина,темно сина,rgb,0,23,255,3,8,line,white,en,1.1.2,
