participantId,langAbv,lang,name,standardized_entered_name,entered_name,colorSpace,r,g,b,trialNum,tileNum,rgbSet,background,locale,studyVersion,originalLangAbv
17007,am,Amharic (አማርኛ),semayawi,semayawi,Semayawi,rgb,0,97,255,1,0,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),demaksemayawi,demak semayawi,demak Semayawi,rgb,0,40,255,1,1,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),lightarengade,light arengade,light arengade,rgb,0,244,255,1,2,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),keyi,keyi,Keyi,rgb,255,0,26,1,3,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),arengade,arengade,Arengade,rgb,0,255,32,1,4,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),rose,rose,Rose,rgb,255,0,191,1,5,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),birtikanama,birtikanama,Birtikanama,rgb,255,96,0,1,6,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),buni,buni,Buni,rgb,255,161,0,1,7,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),rose,rose,Rose,rgb,255,0,158,1,8,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),weyniteji,weyniteji,Weyniteji,rgb,186,0,255,1,9,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),lightarengade,light arengade,light arengade,rgb,0,212,255,1,10,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),wuhasemayawi,wuha semayawi,wuha semayawi,rgb,0,133,255,1,11,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),keyi,keyi,Keyi,rgb,255,79,0,3,0,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),semayawi,semayawi,Semayawi,rgb,0,26,255,3,1,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),lightarengade,light arengade,light arengade,rgb,0,255,86,3,2,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),lightarengade,light arengade,light arengade,rgb,0,255,155,3,3,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),rose,rose,Rose,rgb,255,0,218,3,4,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),bicha,bicha,Bicha,rgb,255,201,0,3,5,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),lightarengade,light arengade,light arengade,rgb,0,255,159,3,6,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),bunl,bunl,Bunl,rgb,255,144,0,3,7,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),arengade,arengade,Arengade,rgb,77,255,0,3,8,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),semayawi,semayawi,Semayawi,rgb,0,82,255,3,9,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),lightarengade,light arengade,light arengade,rgb,0,255,227,3,10,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),lomi,lomi,Lomi,rgb,159,255,0,3,11,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),keyi,keyi,Keyi,rgb,255,0,79,6,0,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),rose,rose,Rose,rgb,255,0,138,6,1,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),bicha,bicha,Bicha,rgb,255,243,0,6,2,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),weyniteji,weyniteji,Weyniteji,rgb,156,0,255,6,3,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),wuhasemayawi,wuha semayawi,wuha semayawi,rgb,0,197,255,6,4,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),rose,rose,Rose,rgb,251,0,255,6,5,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),lomi,lomi,Lomi,rgb,216,255,0,6,6,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),keyi,keyi,Keyi,rgb,255,0,94,6,7,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),bicha,bicha,Bicha,rgb,238,255,0,6,8,line,white,en,1.1.5,
17007,am,Amharic (አማርኛ),lightarengade,light arengade,light arengade,rgb,0,255,208,6,9,line,white,en,1.1.5,
