participantId,langAbv,lang,name,standardized_entered_name,entered_name,colorSpace,r,g,b,trialNum,tileNum,rgbSet,background,locale,studyVersion,originalLangAbv
7441,pl,"Polish (język polski, polszczyzna)",,pink,pink,rgb,255,0,141,3,1,line,white,en,1.1.2,
7441,pl,"Polish (język polski, polszczyzna)",,pink,pink,rgb,255,0,157,3,3,line,white,en,1.1.2,
7441,pl,"Polish (język polski, polszczyzna)",,pink,pink,rgb,255,0,81,3,5,line,white,en,1.1.2,
7441,pl,"Polish (język polski, polszczyzna)",,blue,blue,rgb,0,89,255,3,7,line,white,en,1.1.2,
7511,pl,"Polish (język polski, polszczyzna)",,blue,blue,rgb,0,197,255,1,10,line,white,en,1.1.2,
7511,pl,"Polish (język polski, polszczyzna)",,pink,pink,rgb,252,0,255,3,0,line,white,en,1.1.2,
7511,pl,"Polish (język polski, polszczyzna)",,pink,pink,rgb,255,0,212,3,10,line,white,en,1.1.2,
7511,pl,"Polish (język polski, polszczyzna)",,pink,pink,rgb,255,0,161,6,0,line,white,en,1.1.2,
7511,pl,"Polish (język polski, polszczyzna)",,blue,blue,rgb,0,78,255,6,4,line,white,en,1.1.2,
7511,pl,"Polish (język polski, polszczyzna)",,pink,pink,rgb,255,0,182,6,10,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,e1d722,E1D722,rgb,224,255,0,1,0,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,20b055,20B055,rgb,0,255,67,1,1,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,a71ca9,A71CA9,rgb,255,0,212,1,2,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,1862d0,1862D0,rgb,0,98,255,1,3,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,1cc7d7,1CC7D7,rgb,0,255,246,1,4,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,cba758,CBA758,rgb,255,157,0,1,5,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,ae7b15,AE7B15,rgb,255,127,0,1,6,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,267da0,267DA0,rgb,0,116,255,1,7,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,244197,244197,rgb,0,51,255,1,8,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,902121,902121,rgb,255,0,49,1,9,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,202077,202077,rgb,0,33,255,1,10,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,1cb748,1CB748,rgb,77,255,0,1,11,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,1dc1ae,1DC1AE,rgb,0,255,177,3,0,line,white,en,1.1.2,
7983,pl,"Polish (język polski, polszczyzna)",,b61dc1,B61DC1,rgb,255,0,254,3,1,line,white,en,1.1.2,
