participantId,langAbv,lang,name,standardized_entered_name,entered_name,colorSpace,r,g,b,trialNum,tileNum,rgbSet,background,instructionsLocale,browserLocale,studyVersion,originalLangAbv
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",lightgreen,light green,Light green,rgb,118,154,116,1,0,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",lightmarron,light marron,Light marron,rgb,191,116,128,1,1,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",syen,syen,Syen,rgb,160,200,206,1,2,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",blue,blue,Blue,rgb,68,100,242,1,3,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",golden,golden,Golden,rgb,185,172,102,1,4,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",purples,purples,Purples,rgb,109,52,93,1,5,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",yellow+green,yellow + green,Yellow + green,rgb,173,189,38,1,6,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",red,red,Red,rgb,247,42,78,1,7,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",green+blue,green+blue,Green+blue,rgb,15,109,123,1,8,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",orange,orange,Orange,rgb,229,175,45,1,9,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",brown+grey,brown+grey,Brown+grey,rgb,194,181,96,1,10,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",purple,purple,Purple,rgb,91,9,93,1,11,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",sygen,sygen,Sygen,rgb,103,177,150,3,0,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",black,black,Black,rgb,40,1,5,3,1,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",blue,blue,Blue,rgb,67,180,235,3,2,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",lightpurple,light purple,Light purple,rgb,148,122,163,3,3,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",pink,pink,Pink,rgb,175,121,157,3,4,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",blue,blue,Blue,rgb,87,79,188,3,5,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",brown,brown,Brown,rgb,125,37,16,3,6,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",bulw+grown,bulw+grown,Bulw+grown,rgb,52,103,145,3,7,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",bule+yello,bule+yello,Bule+yello,rgb,102,128,214,3,8,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",no,no,No,rgb,142,212,19,3,9,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",blue,blue,Blue,rgb,76,77,167,3,10,full,white,en,en,2.1.2,
203c5d25-c7ca-4f46-96f8-c73f3cae1f1a,sd,"Sindhi (सिन्धी, سنڌي، سندھی‎)",purple,purple,Purple,rgb,70,24,110,3,11,full,white,en,en,2.1.2,
