participantId,langAbv,lang,name,standardized_entered_name,entered_name,colorSpace,r,g,b,trialNum,tileNum,rgbSet,background,locale,studyVersion,originalLangAbv
7291,sq,Albanian (Shqip),blulejla,blu lejla,blu lejla,rgb,65,0,255,1,0,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),portokalli,portokalli,portokalli,rgb,255,147,0,1,1,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),blu,blu,blu,rgb,0,63,255,1,2,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),ekuqe,e kuqe,e kuqe,rgb,255,64,0,1,3,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),rozeeerret,rozë e errët,rozë e errët,rgb,255,0,161,1,4,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),portokallieerret,portokalli e errët,portokalli e errët,rgb,255,89,0,1,5,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),mentefosforeshente,mente fosforeshente,mente fosforeshente,rgb,0,255,70,1,6,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),bojeqielliehapur,bojëqielli e hapur,bojëqielli e hapur,rgb,0,255,235,1,7,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),bojeqielli,bojëqielli,bojëqielli,rgb,0,158,255,1,8,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),mente,mente,mente,rgb,105,255,0,1,9,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),everdhe,e verdhë,e verdhë,rgb,255,252,0,1,10,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),everdheeerret,e verdhë e errët,e verdhë e errët,rgb,255,225,0,1,11,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),blulejla,blu lejla,blu lejla,rgb,92,0,255,3,0,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),bojeqielli,bojëqielli,bojëqielli,rgb,0,208,255,3,1,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),blusaks,blu saks,blu saks,rgb,0,72,255,3,2,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),blu,blu,blu,rgb,0,110,255,3,3,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),everdheeerret,e verdhe e erret,e verdhe e erret,rgb,255,201,0,3,4,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),ciklamin,ciklamin,ciklamin,rgb,250,0,255,3,5,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),bluehapur,blu e hapur,blu e hapur,rgb,0,129,255,3,6,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),lejla,lejla,lejla,rgb,181,0,255,3,7,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),everdhefosforeshente,e verdhe fosforeshente,e verdhe fosforeshente,rgb,220,255,0,3,8,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),portokalli,portokalli,portokalli,rgb,255,177,0,3,9,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),bojeqiellieerret,bojeqielli e erret,bojeqielli e erret,rgb,0,186,255,3,10,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),mente,mente,mente,rgb,0,255,163,3,11,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),mentefosforeshente,mente fosforeshente,mente fosforeshente,rgb,181,255,0,6,0,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),ciklamineeerret,ciklamine e erret,ciklamine e erret,rgb,255,0,110,6,1,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),mente,mente,mente,rgb,0,255,123,6,2,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),ciklamine,ciklamine,ciklamine,rgb,255,0,198,6,3,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),menteeerret,mente e erret,mente e erret,rgb,0,255,85,6,4,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),ekuqeehapur,e kuqe e hapur,e kuqe e hapur,rgb,255,0,74,6,5,line,white,en,1.1.2,
7291,sq,Albanian (Shqip),menteecelur,mente e celur,mente e celur,rgb,0,255,195,6,6,line,white,en,1.1.2,
