participantId,langAbv,lang,name,standardized_entered_name,entered_name,colorSpace,r,g,b,trialNum,tileNum,rgbSet,background,locale,studyVersion,originalLangAbv
4666,hu,Hungarian (magyar),neonzold,neonzöld,neonzöld,rgb,193,255,0,1,0,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),ciklamen,ciklámen,ciklámen,rgb,255,0,59,1,1,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),vizkek,vízkék,vízkék,rgb,0,154,255,1,2,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),vizkek,vízkék,vízkék,rgb,0,236,255,1,3,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),akvamarin,akvamarin,akvamarin,rgb,0,202,255,1,4,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),narancssarga,narancssárga,narancssárga,rgb,255,161,0,1,5,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),turkizkek,türkizkék,türkizkék,rgb,0,223,255,1,6,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),lila,lila,lila,rgb,173,0,255,1,7,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),napsarga,napsárga,napsárga,rgb,247,255,0,1,8,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),ciankek,ciánkék,ciánkék,rgb,0,255,243,1,9,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),ibolya,ibolya,ibolya,rgb,240,0,255,1,10,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),magenta,magenta,magenta,rgb,255,0,219,1,11,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),kek,kék,kék,rgb,0,69,255,3,0,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),neonzold,neonzöld,neonzöld,rgb,170,255,0,3,1,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),magenta,magenta,magenta,rgb,255,0,181,3,2,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),rozsdanarancs,rozsdanarancs,rozsdanarancs,rgb,255,86,0,3,3,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),vilagoszold,világoszöld,világoszöld,rgb,0,255,75,3,4,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),magenta,magenta,magenta,rgb,255,0,149,3,5,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),ciankek,ciánkék,ciánkék,rgb,0,255,223,3,6,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),ciklamen,ciklámen,ciklámen,rgb,255,0,109,3,7,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),pasztellzold,pasztellzöld,pasztellzöld,rgb,0,255,105,3,8,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),akvamarin,akvamarin,akvamarin,rgb,0,125,255,3,9,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),kiralykek,királykék,királykék,rgb,0,62,255,3,10,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),napsarga,napsárga,napsárga,rgb,255,220,0,3,11,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),vizzold,víz zöld,víz-zöld,rgb,0,255,163,6,0,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),papagajsarga,papagájsárga,papagájsárga,rgb,255,210,0,6,1,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),kek,kék,kék,rgb,0,109,255,6,2,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),akvamarin,akvamarin,akvamarin,rgb,0,177,255,6,3,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),indigokek,indigókék,indigókék,rgb,42,0,255,6,4,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),ibolyalila,ibolyalila,ibolyalila,rgb,154,0,255,6,5,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),ciklamen,ciklámen,ciklámen,rgb,255,0,142,6,6,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),sotetnarancs,sötétnarancs,sötétnarancs,rgb,255,124,0,6,7,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),vernarancs,vérnarancs,vérnarancs,rgb,255,54,0,6,8,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),magenta,magenta,magenta,rgb,255,0,41,6,9,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),neonzold,neonzöld,neonzöld,rgb,132,255,0,6,10,line,white,en,1.1.2,
4666,hu,Hungarian (magyar),vizzold,víz zöld,víz-zöld,rgb,0,255,135,6,11,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),zold,zöld,zöld,rgb,0,255,169,1,0,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),rozsaszin,rózsaszín,rózsaszín,rgb,255,0,198,1,1,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),narancs,narancs,narancs,rgb,255,174,0,1,2,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),zold,zöld,zöld,rgb,0,255,80,1,3,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),narancs,narancs,narancs,rgb,255,68,0,1,4,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),kek,kék,kék,rgb,0,69,255,1,5,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),narancs,narancs,narancs,rgb,255,119,0,1,6,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),sarga,sárga,sárga,rgb,255,221,0,1,7,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),sargaszold,sárgászöld,sárgászöld,rgb,207,255,0,1,8,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),rozsaszin,rózsaszín,rózsaszín,rgb,242,0,255,1,9,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),bibor,bíbor,bíbor,rgb,255,0,133,1,10,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),voros,vörös,vörös,rgb,255,0,62,1,11,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),kek,kék,kék,rgb,0,214,255,3,0,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),kekeszold,kékeszöld,kékeszöld,rgb,0,255,199,3,1,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),kek,kék,kék,rgb,0,60,255,3,2,line,white,en,1.1.2,
4954,hu,Hungarian (magyar),zold,zöld,zöld,rgb,0,255,74,3,3,line,white,en,1.1.2,
