lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
Spanish (español),es,rosa,rosa,107,"rgb(255, 0, 166)",240,"rgb(236,95,167)",0.684352945308718,0.1868939052180974,-0.029052842317849954
Spanish (español),es,rosa mexicano,rosamexicano,5,"rgb(255, 0, 138)",8,,,,
Spanish (español),es,rosa oscuro,rosaoscuro,10,"rgb(255, 0, 131)",16,"rgb(215,61,126)",0.6031437901461513,0.19640368245329204,-0.0034090174748817124
Spanish (español),es,rosa pastel,rosapastel,0,,13,"rgb(231,166,199)",0.7959312474275035,0.08478664978398161,-0.019813199074380044
Spanish (español),es,salmón,salmon,1,,22,"rgb(234,131,113)",0.7185706608803071,0.11186488255857638,0.06686489910289227
Spanish (español),es,turquesa,turquesa,56,"rgb(0, 255, 243)",85,"rgb(57,216,201)",0.7981635441247913,-0.12775437999172518,-0.012725801223251147
Spanish (español),es,verde,verde,206,"rgb(0, 255, 58)",478,"rgb(97,202,92)",0.752420953919088,-0.14240732732614303,0.10808655267063351
Spanish (español),es,verde agua,verdeagua,19,"rgb(0, 255, 173)",24,"rgb(93,236,171)",0.8479159353423312,-0.1456036384933136,0.05173040043722891
Spanish (español),es,verde azulado,verdeazulado,5,"rgb(0, 255, 182)",19,"rgb(74,197,147)",0.7425977128050785,-0.12639195541038648,0.03849487457684193
Spanish (español),es,verde bosque,verdebosque,0,,15,"rgb(49,115,57)",0.4970370808946791,-0.0929616587886044,0.06264347976919107
Spanish (español),es,verde claro,verdeclaro,24,"rgb(0, 255, 37)",57,"rgb(135,232,116)",0.844521995793774,-0.13710263911650358,0.11338774317981173
Spanish (español),es,verde fluorescente,verdefluorescente,7,"rgb(118, 255, 0)",4,,,,
Spanish (español),es,verde grisáceo,verdegrisaceo,0,,14,"rgb(122,152,129)",0.6495282579350249,-0.04193032817472381,0.02270748556712959
