lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
English (English),en,spruce,spruce,0,,14,"rgb(71,126,102)",0.5471921508510355,-0.06755900396565749,0.019469431887864742
English (English),en,steel,steel,0,,23,"rgb(120,142,155)",0.6347994154851184,-0.018957300726452485,-0.024624253376666638
English (English),en,steel blue,steelblue,1,,74,"rgb(91,136,168)",0.6061097445549409,-0.03321275896156417,-0.061336523734610314
English (English),en,steel grey,steelgray,0,,18,"rgb(123,137,151)",0.6233713528243361,-0.01032659944759027,-0.02472172504475573
English (English),en,storm blue,stormblue,0,,13,"rgb(84,123,155)",0.5671479289997786,-0.02875318831943555,-0.05902803056619735
English (English),en,strawberry,strawberry,13,"rgb(255, 0, 96)",15,"rgb(242,43,94)",0.6276339804884751,0.2223589206846551,0.05457401712163475
English (English),en,strawberry red,strawberryred,11,"rgb(255, 0, 76)",3,,,,
English (English),en,sunflower,sunflower,10,"rgb(255, 216, 0)",14,"rgb(241,211,55)",0.868198769145185,-0.022457974392304927,0.16363265169028185
English (English),en,sunflower yellow,sunfloweryellow,8,"rgb(255, 216, 0)",16,"rgb(242,215,49)",0.875806385468195,-0.026625444525255434,0.16806487378509471
English (English),en,sunshine yellow,sunshineyellow,7,"rgb(255, 232, 0)",5,,,,
English (English),en,sun yellow,sunyellow,6,"rgb(255, 241, 0)",8,,,,
English (English),en,swamp,swamp,0,,12,"rgb(114,125,63)",0.5668415656331259,-0.03999814839425684,0.0770658867661263
English (English),en,swamp green,swampgreen,1,,56,"rgb(120,146,60)",0.6198372575220937,-0.06499850352095417,0.0968325667640728
English (English),en,tan,tan,14,"rgb(239, 255, 0)",1125,"rgb(205,171,116)",0.7591715166674495,0.014553246369963625,0.08143374858294872
English (English),en,tan brown,tanbrown,0,,13,"rgb(168,111,63)",0.591480730490601,0.048942879138117186,0.08329710853359087
English (English),en,tangerine,tangerine,93,"rgb(255, 154, 0)",75,"rgb(249,150,45)",0.7601484894578976,0.078024039996342,0.1413609234023336
English (English),en,tan green,tangreen,0,,13,"rgb(167,178,108)",0.7372757790250806,-0.040823147659770125,0.08379047325779296
English (English),en,taupe,taupe,0,,200,"rgb(174,150,126)",0.6886100754138696,0.01715607843371086,0.04167253294941215
English (English),en,tea green,teagreen,0,,14,"rgb(178,206,146)",0.8146182350552876,-0.05306525223634193,0.06734723916210221
English (English),en,teal,teal,843,"rgb(0, 255, 230)",2669,"rgb(62,197,180)",0.7463805310949809,-0.11643665991653179,-0.006714576414744208
English (English),en,teal blue,tealblue,14,"rgb(0, 244, 255)",38,"rgb(62,187,195)",0.7281587869533434,-0.09981658222365969,-0.03911297685905946
English (English),en,teal green,tealgreen,8,"rgb(0, 255, 150)",54,"rgb(70,194,144)",0.731003738277294,-0.12613260840572274,0.03894548332653392
English (English),en,terracotta,terracotta,1,,77,"rgb(191,95,66)",0.5952909835130608,0.10385384502202669,0.07931446697094971
English (English),en,tiffany blue,tiffanyblue,10,"rgb(0, 240, 255)",21,"rgb(84,218,213)",0.8143848052679984,-0.11336474263791588,-0.02278439542549302
English (English),en,tomato,tomato,6,"rgb(255, 32, 0)",8,,,,
English (English),en,tomato red,tomatored,5,"rgb(255, 51, 0)",13,"rgb(231,59,32)",0.6111834091044136,0.18023204851840469,0.11155261495474214
English (English),en,tree green,treegreen,0,,29,"rgb(73,146,71)",0.5941018328995645,-0.1050440436086957,0.0785850465232337
English (English),en,true blue,trueblue,16,"rgb(0, 95, 255)",26,"rgb(27,87,233)",0.5201593157375115,-0.02617923280983484,-0.22576830333593473
English (English),en,true red,truered,6,"rgb(255, 0, 9)",4,,,,
English (English),en,turquoise,turquoise,881,"rgb(0, 255, 248)",1750,"rgb(56,212,198)",0.7875069053265099,-0.12587441205959718,-0.012918935583242945
English (English),en,turquoise blue,turquoiseblue,15,"rgb(0, 238, 255)",15,"rgb(47,212,224)",0.796127126187122,-0.11745201931154832,-0.049172446749362934
English (English),en,turquoise green,turquoisegreen,8,"rgb(0, 255, 166)",20,"rgb(49,216,156)",0.7870491046594317,-0.15155064209553118,0.045600330189118334
English (English),en,ugly green,uglygreen,1,,15,"rgb(136,171,70)",0.692753045716527,-0.07837481384632651,0.10925282091833166
English (English),en,ultramarine,ultramarine,23,"rgb(0, 100, 255)",60,"rgb(40,75,218)",0.4875943457942932,-0.012959494872768712,-0.22046125757353774
English (English),en,ultramarine blue,ultramarineblue,12,"rgb(18, 0, 255)",19,"rgb(44,49,211)",0.443533748905078,0.0012170946969830931,-0.23703127784026098
English (English),en,umber,umber,3,,55,"rgb(164,100,54)",0.5649339728108401,0.05934441978475564,0.08421796345707133
English (English),en,velvet,velvet,2,,20,"rgb(151,53,83)",0.47764243402995915,0.13409942715798964,0.011283652374358527
English (English),en,vermilion,vermilion,8,"rgb(255, 74, 0)",10,,,,
English (English),en,vermillion,vermillion,15,"rgb(255, 15, 0)",39,"rgb(225,63,54)",0.6063466591753959,0.17729102503677213,0.09333208157121657
English (English),en,very dark blue,verydarkblue,3,,20,"rgb(25,31,87)",0.2720146758940844,0.0060042057896032,-0.1009501073763873
English (English),en,very dark green,verydarkgreen,0,,24,"rgb(30,58,37)",0.31978312690489924,-0.04461795123101736,0.025233146410460202
English (English),en,very dark purple,verydarkpurple,0,,18,"rgb(63,29,70)",0.2974239886752263,0.062611387249081,-0.05211732221311926
English (English),en,very light green,verylightgreen,1,,18,"rgb(175,245,170)",0.9057457800095089,-0.09804036335712472,0.07432061399648977
English (English),en,vibrant purple,vibrantpurple,3,,15,"rgb(139,47,218)",0.5318074682882027,0.1320115467389555,-0.2006378126876095
English (English),en,violet,violet,396,"rgb(183, 0, 255)",1689,"rgb(146,70,197)",0.5487814416177297,0.12235914738642739,-0.15096204946590555
English (English),en,violet blue,violetblue,4,,19,"rgb(84,54,209)",0.4748160679099404,0.04947016857574401,-0.21637044159437646
English (English),en,violet purple,violetpurple,5,"rgb(201, 0, 255)",18,"rgb(155,68,188)",0.5517619659134904,0.13606517145203942,-0.13472621110871152
English (English),en,violet red,violetred,7,"rgb(255, 0, 132)",10,,,,
English (English),en,voilet,voilet,10,"rgb(255, 0, 238)",9,,,,
English (English),en,vomit,vomit,2,,27,"rgb(165,182,70)",0.7405669367536912,-0.06311862843770709,0.1225864123852868
English (English),en,vomit green,vomitgreen,2,,22,"rgb(136,156,60)",0.6570722751117192,-0.06253318403618868,0.10769522876681624
English (English),en,warm brown,warmbrown,0,,20,"rgb(132,72,33)",0.4667079618006821,0.060710944385407604,0.07582255978534444
English (English),en,warm grey,warmgray,0,,28,"rgb(146,139,133)",0.6413079891247174,0.005077347887972671,0.011630367184840338
English (English),en,warm yellow,warmyellow,10,"rgb(255, 215, 0)",2,,,,
English (English),en,watermelon,watermelon,14,"rgb(255, 0, 90)",10,,,,
English (English),en,white,white,1,,117,"rgb(229,233,220)",0.9264081294268475,-0.00870264214118701,0.014355036875930762
English (English),en,wine,wine,1,,154,"rgb(131,39,74)",0.4243244390745334,0.12852554639166758,0.0016602045979801413
English (English),en,wine red,winered,0,,58,"rgb(137,33,54)",0.42402721390946985,0.1348942357763106,0.033703071691087695
English (English),en,yellow,yellow,2773,"rgb(255, 241, 0)",2640,"rgb(239,229,50)",0.9012676373781757,-0.049032780235098904,0.17351233008525693
English (English),en,yellow brown,yellowbrown,2,,73,"rgb(168,139,53)",0.6469759016959652,0.00042993874664833397,0.10907088102611179
English (English),en,yellow gold,yellowgold,9,"rgb(255, 211, 0)",12,"rgb(228,198,61)",0.828955704033409,-0.016493659272523477,0.15070946849676506
English (English),en,yellow green,yellowgreen,413,"rgb(176, 255, 0)",731,"rgb(178,229,59)",0.8573189703351316,-0.11314028134758497,0.16042079117528676
English (English),en,yellowish brown,yellowishbrown,0,,14,"rgb(167,131,42)",0.6284825910665761,0.0073298363824729346,0.11237047814172249
English (English),en,yellowish green,yellowishgreen,19,"rgb(176, 255, 0)",56,"rgb(171,218,65)",0.8267277713132152,-0.10490032388107119,0.1491695405930493
English (English),en,yellowish orange,yellowishorange,11,"rgb(255, 182, 0)",4,,,,
English (English),en,yellow ochre,yellowochre,10,"rgb(255, 202, 0)",36,"rgb(214,174,55)",0.7677055865554522,0.0009828960887314274,0.13910734292551766
English (English),en,yellow orange,yelloworange,230,"rgb(255, 183, 0)",82,"rgb(250,180,25)",0.814242432806701,0.0308857777517452,0.1617292298748744
English (English),en,yellow tan,yellowtan,0,,15,"rgb(198,194,111)",0.7990599657577551,-0.029337190974882334,0.1015368934958001
