lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
Akan (Akan),ak,blue,blue,15,"rgb(0, 114, 255)",0,,,,
Akan (Akan),ak,red,red,8,"rgb(255, 0, 51)",0,,,,
