lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
Amharic (አማርኛ),am,keyi,keyi,8,"rgb(255, 0, 45)",0,,,,
Amharic (አማርኛ),am,light arengade,lightarengade,14,"rgb(0, 255, 209)",0,,,,
Amharic (አማርኛ),am,rose,rose,11,"rgb(255, 0, 201)",0,,,,
Amharic (አማርኛ),am,semayawi,semayawi,9,"rgb(0, 92, 255)",0,,,,
