lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
Norwegian Nynorsk (Norsk nynorsk),nn,blå,bla,21,"rgb(0, 157, 255)",0,,,,
Norwegian Nynorsk (Norsk nynorsk),nn,gul,gul,9,"rgb(255, 230, 0)",0,,,,
Norwegian Nynorsk (Norsk nynorsk),nn,rosa,rosa,10,"rgb(255, 0, 159)",0,,,,
