lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
"French (français, langue française)",fr,rose fushia,rosefuchsia,14,"rgb(255, 0, 176)",8,,,,
"French (français, langue française)",fr,rose néon,roseneon,5,"rgb(255, 0, 190)",0,,,,
"French (français, langue française)",fr,rose pâle,rosepale,0,,12,"rgb(223,170,199)",0.7954985606948354,0.06883320729785014,-0.01859464709311735
"French (français, langue française)",fr,rouge,rouge,131,"rgb(255, 0, 38)",98,"rgb(234,40,51)",0.6039894372655699,0.2038833520392277,0.09483436021482253
"French (français, langue française)",fr,rouge orange,rougeorange,5,"rgb(255, 81, 0)",1,,,,
"French (français, langue française)",fr,rouge rose,rougerose,9,"rgb(255, 0, 89)",5,,,,
"French (français, langue française)",fr,saumon,saumon,0,,25,"rgb(232,138,121)",0.7295678007767954,0.101507838845313,0.06141380278693287
"French (français, langue française)",fr,taupe,taupe,0,,21,"rgb(151,122,112)",0.6039130344258947,0.030976961716642555,0.02541796578527992
"French (français, langue française)",fr,turquoise,turquoise,59,"rgb(0, 255, 228)",67,"rgb(56,228,206)",0.8288363172127765,-0.13762765496764473,-0.004708560352827839
"French (français, langue française)",fr,rouge vermillon,vermillon,5,"rgb(255, 50, 0)",3,,,,
"French (français, langue française)",fr,vert,vert,210,"rgb(0, 255, 76)",331,"rgb(98,212,97)",0.7786249412164016,-0.1495637559813914,0.11112372599917973
"French (français, langue française)",fr,vert clair,vertclair,22,"rgb(0, 255, 23)",50,"rgb(132,235,106)",0.8490088937166984,-0.14715255676523448,0.1251442095091591
"French (français, langue française)",fr,vert d'eau,vertd'eau,16,"rgb(0, 255, 176)",17,"rgb(103,235,176)",0.8497347191682495,-0.13642942573516617,0.04465186388107852
"French (français, langue française)",fr,vert fluo,vertfluo,17,"rgb(98, 255, 0)",35,"rgb(99,243,70)",0.8544463649029408,-0.1882561982041812,0.1545474154062959
"French (français, langue française)",fr,vert foncé,vertfonce,1,,62,"rgb(50,102,58)",0.46215433562350905,-0.07627153569269024,0.049274366556334666
"French (français, langue française)",fr,vert forêt,vertforet,0,,17,"rgb(54,121,68)",0.5179453149414193,-0.09071175270687858,0.05591885049576188
"French (français, langue française)",fr,vert kaki,vertkaki,0,,20,"rgb(117,131,57)",0.5814601371571767,-0.047818707094089974,0.08787735999147156
"French (français, langue française)",fr,vert lime,vertlime,13,"rgb(127, 255, 0)",6,,,,
"French (français, langue française)",fr,vert néon,vertneon,10,"rgb(0, 255, 64)",2,,,,
"French (français, langue française)",fr,vert pâle,vertpale,6,"rgb(0, 255, 72)",15,"rgb(164,238,143)",0.878631571110177,-0.10996338705300378,0.0958943426718656
"French (français, langue française)",fr,vert pomme,vertpomme,23,"rgb(108, 255, 0)",30,"rgb(135,234,67)",0.8455824911388194,-0.15588946400992662,0.15333659900878954
"French (français, langue française)",fr,vert sapin,vertsapin,0,,14,"rgb(54,120,74)",0.516252079685122,-0.08699924466906457,0.04675895486553384
"French (français, langue française)",fr,vieux rose,vieuxrose,0,,14,"rgb(198,130,152)",0.6827807412078425,0.08715413759517766,-0.0024235920355656915
"French (français, langue française)",fr,violet,violet,130,"rgb(205, 0, 255)",245,"rgb(158,65,200)",0.5593555414151349,0.142247497670682,-0.15096926995479024
"French (français, langue française)",fr,violet foncé,violetfonce,3,,31,"rgb(97,44,128)",0.40524145221728175,0.09106561893796672,-0.10614693274266443
