lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
Tamil (தமிழ்),ta,இளஞ்சிவப்பு,இளஞசிவபபு,8,,14,"rgb(236,94,194)",0.6945156963266743,0.19436103445982836,-0.06647158003702
Tamil (தமிழ்),ta,oodha,ஊதா,3,,52,"rgb(141,83,184)",0.5532270844641608,0.09810144336291139,-0.12472065767515478
Tamil (தமிழ்),ta,karuppu,கருபபு,0,,17,"rgb(30,26,32)",0.22634453551187395,0.008603104022520054,-0.007639754450831622
Tamil (தமிழ்),ta,neelam,நீலம,8,,28,"rgb(59,115,217)",0.5722524924713306,-0.02576649464970103,-0.16582942775987386
Tamil (தமிழ்),ta,pachai,பசசை,2,,37,"rgb(108,171,98)",0.6810869006576146,-0.09584096879619479,0.07761329502183904
