lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
Marathi (Marāṭhī) (मराठी),mr,gulabi,gulabi,0,,17,"rgb(224,95,182)",0.6739171171016348,0.17766314961771257,-0.05829148659490568
Marathi (Marāṭhī) (मराठी),mr,hirva,hirva,0,,13,"rgb(102,185,91)",0.7101101986871741,-0.11912324122478062,0.0951589035137124
Marathi (Marāṭhī) (मराठी),mr,jambhala,jambhala,1,,15,"rgb(118,64,163)",0.48391013593137167,0.09411302833000626,-0.12570337815846966
Marathi (Marāṭhī) (मराठी),mr,nila,nila,4,,20,"rgb(62,121,208)",0.5798683156612595,-0.030365920204277613,-0.144000996897912
Marathi (Marāṭhī) (मराठी),mr,जांभळा,जांभळा,1,,15,"rgb(125,67,169)",0.5010197137143031,0.09986042894567564,-0.1268784853363018
Marathi (Marāṭhī) (मराठी),mr,निळा,निळा,1,,13,"rgb(63,88,176)",0.4880589039351816,-0.0026965855279777007,-0.14319226312012018
