lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
Gujarati (ગુજરાતી),gu,kado,કાળો,0,,14,"rgb(25,24,35)",0.21583906854547177,0.006438505528752831,-0.02082011698031349
Gujarati (ગુજરાતી),gu,gulabi,ગુલાબી,10,"rgb(255, 0, 231)",24,"rgb(230,85,191)",0.673955000782502,0.1987388043797252,-0.07273807331727804
Gujarati (ગુજરાતી),gu,jambodi,જાંબલી,1,,21,"rgb(132,60,169)",0.5009597952252622,0.11696260324961115,-0.12911751163497331
Gujarati (ગુજરાતી),gu,bhuro,ભૂરો,0,,13,"rgb(119,101,102)",0.5235665439095049,0.02267899288706221,0.004746106265685098
Gujarati (ગુજરાતી),gu,lilo,લીલો,2,,20,"rgb(98,178,103)",0.6932074589741402,-0.10943811478039822,0.07533873834766804
