participantId,langAbv,lang,trialNum,termNum,colorNum,name,displayName,match,colorSpace,r,g,b,rgbSet,studyVersion,instructionsLocale,browserLocale,background
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,0,5,đo,,no,p3,0,0.732162,1,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,0,6,đo,,no,p3,0.085444,0,1,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,0,7,đo,,no,p3,0.708469,1,0,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,1,0,xanhduong,,no,p3,1,0,0.407487,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,1,1,xanhduong,,no,p3,1,0.50293,0,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,1,2,xanhduong,,no,p3,0,0.926002,1,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,1,3,xanhduong,,no,p3,1,0,0.284148,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,1,4,xanhduong,,no,p3,1,0,0.498549,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,1,5,xanhduong,,no,p3,0,0.732162,1,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,1,6,xanhduong,,yes,p3,0.085444,0,1,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,1,7,xanhduong,,no,p3,0.708469,1,0,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,2,0,xanhlacay,,no,p3,1,0,0.407487,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,2,1,xanhlacay,,no,p3,1,0.50293,0,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,2,2,xanhlacay,,no,p3,0,0.926002,1,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,2,3,xanhlacay,,no,p3,1,0,0.284148,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,2,4,xanhlacay,,no,p3,1,0,0.498549,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,2,5,xanhlacay,,no,p3,0,0.732162,1,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,2,6,xanhlacay,,no,p3,0.085444,0,1,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,2,7,xanhlacay,,yes,p3,0.708469,1,0,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,3,0,xanhdatroi,,no,p3,1,0,0.407487,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,3,1,xanhdatroi,,no,p3,1,0.50293,0,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,3,2,xanhdatroi,,no,p3,0,0.926002,1,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,3,3,xanhdatroi,,no,p3,1,0,0.284148,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,3,4,xanhdatroi,,no,p3,1,0,0.498549,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,3,5,xanhdatroi,,yes,p3,0,0.732162,1,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,3,6,xanhdatroi,,no,p3,0.085444,0,1,line,2,en,en,black
eb4ac425-16c2-4a59-9b17-5067ba1bd90e,vi,Vietnamese (Tiếng Việt),3,3,7,xanhdatroi,,no,p3,0.708469,1,0,line,2,en,en,black
