lang,name,avgColorRGBCode,binPctCnt,totalColorFraction,langAbv,commonName,avgL,avgA,avgB,numFullNames,numLineNames
English (English),mintgreen,"rgb(97, 227, 151)",1.242885527686585,0.005157201359695375,en,mint green,81.65306122448982,-52.6326530612245,26.367346938775512,681,299
English (English),indigo,"rgb(92, 55, 184)",2.0695637494282053,0.00858740144990957,en,indigo,34.979591836734684,47.265306122448976,-62.51020408163265,817,163
English (English),lilac,"rgb(187, 141, 217)",1.5967279397540972,0.00662542713590912,en,lilac,65.3648068669528,31.43776824034335,-32.55364806866952,912,20
English (English),brightgreen,"rgb(70, 224, 66)",0.695840102209368,0.0028873033286695776,en,bright green,79.18232044198896,-68.79558011049726,62.71823204419889,692,213
English (English),gold,"rgb(217, 178, 46)",1.2127373566956041,0.005032105214504583,en,gold,74.0248027057497,1.4881623449830887,67.23788049605409,608,279
English (English),navy,"rgb(45, 51, 118)",1.7792890662307388,0.007382942183530039,en,navy,24.282460136674256,19.726651480637813,-39.61275626423691,841,37
English (English),beige,"rgb(212, 187, 141)",1.3815299951152076,0.00573248960628717,en,beige,76.98285714285713,1.965714285714286,26.37714285714285,870,5
English (English),mint,"rgb(110, 229, 160)",1.2212185968528158,0.00506729708237683,en,mint,82.75700934579439,-48.668224299065386,23.528037383177566,635,221
English (English),mauve,"rgb(172, 103, 143)",1.1668693649958308,0.004841781597493076,en,mauve,52.39234449760769,33.51674641148327,-10.287081339712916,815,21
English (English),darkpink,"rgb(217, 67, 132)",0.87799437133788,0.0036431301715264745,en,dark pink,52.389162561576384,63.325123152709395,-3.029556650246305,598,214
English (English),peach,"rgb(242, 169, 131)",1.6968333869182577,0.00704080243534547,en,peach,75.36388140161725,22.318059299191372,30.242587601078178,731,11
English (English),olive,"rgb(132, 145, 59)",1.2481302301929582,0.005178963610759165,en,olive,57.56164383561644,-17.36986301369863,43.260273972602754,728,2
English (English),mustard,"rgb(216, 182, 46)",0.974879954120748,0.004045145037845429,en,mustard,74.92286115007015,-1.0098176718092566,67.93828892005608,580,133
English (English),babyblue,"rgb(119, 199, 239)",1.0761713859933604,0.004465441435657099,en,baby blue,76.79300291545191,-13.994169096209914,-27.055393586005835,478,208
English (English),olivegreen,"rgb(122, 141, 54)",1.126219102976228,0.004673108311104682,en,olive green,55.424242424242394,-19.78787878787879,42.81818181818181,656,4
English (English),periwinkle,"rgb(144, 145, 224)",0.9582302038176409,0.0039760589370026606,en,periwinkle,62.99236641221376,18.198473282442748,-40.24427480916031,614,41
English (English),salmon,"rgb(234, 125, 116)",1.1932601384952157,0.004951286881722888,en,salmon,64.5110410094637,41.10410094637223,23.785488958990534,616,18
English (English),seafoamgreen,"rgb(85, 222, 156)",0.7771665579539946,0.003224757501883796,en,seafoam green,79.90338164251207,-52.17391304347827,21.674718196457334,412,209
English (English),burntorange,"rgb(219, 107, 32)",0.7235256083496527,0.0030021809475089334,en,burnt orange,57.743589743589745,39.52136752136752,58.11965811965812,428,157
English (English),burgundy,"rgb(128, 36, 55)",1.2215958025152938,0.0050688622511008054,en,burgundy,29.709401709401707,40.61538461538461,11.179487179487182,581,4
English (English),lightbrown,"rgb(175, 127, 78)",0.8156701868235172,0.003384523596778081,en,light brown,56.95099818511794,13.139745916515427,33.79310344827586,550,1
English (English),bluegreen,"rgb(62, 178, 145)",0.583939722236863,0.0024229863993230835,en,blue green,65.60747663551405,-40.44859813084112,7.439252336448598,421,114
English (English),chartreuse,"rgb(181, 228, 63)",0.58866530778794,0.0024425946381242333,en,chartreuse,84.79400749063669,-37.11610486891387,70.86142322097376,368,166
English (English),rose,"rgb(230, 98, 133)",0.6482631617638841,0.0026898886380244164,en,rose,59.28000000000001,54.160000000000004,6.7200000000000015,395,105
English (English),redorange,"rgb(248, 83, 35)",0.4505290850780084,0.0018694152907801184,en,red orange,58.28220858895705,61.22699386503068,59.059304703476485,189,300
English (English),lightpink,"rgb(239, 166, 203)",1.3083860352801915,0.005428987698258058,en,light pink,76.07361963190183,32.26993865030675,-8.01635991820041,474,15
English (English),seagreen,"rgb(77, 204, 145)",0.45514598571684706,0.0018885725548416898,en,sea green,74.21940928270044,-48.77637130801686,19.40928270042194,338,136
English (English),plum,"rgb(124, 52, 108)",1.3750718257560384,0.005705692223054103,en,plum,33.65853658536585,38.44789356984479,-17.78270509977827,448,3
English (English),grassgreen,"rgb(94, 184, 60)",0.5398316639459773,0.002239965410564222,en,grass green,67.35426008968608,-49.372197309417025,52.8251121076233,396,50
English (English),brightpurple,"rgb(174, 52, 224)",0.4619293125704344,0.001916719139296409,en,bright purple,48.10185185185184,72.03703703703704,-63.51851851851851,377,55
English (English),brightblue,"rgb(77, 140, 241)",0.3862224901470266,0.0016025829466681607,en,bright blue,58.78220140515222,11.803278688524587,-56.440281030444964,307,120
English (English),seafoam,"rgb(96, 223, 163)",0.5221435775021993,0.002166570861004977,en,seafoam,80.75471698113208,-49.10377358490568,18.91509433962264,284,140
English (English),aquamarine,"rgb(64, 206, 190)",0.4849899096519039,0.002012406264115785,en,aquamarine,75.4545454545455,-41.14832535885167,-2.6794258373205744,278,140
English (English),darkbrown,"rgb(78, 45, 32)",1.1296036670904435,0.0046871521456035015,en,dark brown,22.427184466019416,13.446601941747574,14.757281553398059,412,0
English (English),darkred,"rgb(158, 36, 41)",0.6968577120960745,0.0028915257763322605,en,dark red,35.404699738903396,49.347258485639685,28.041775456919066,364,19
English (English),mustardyellow,"rgb(220, 188, 47)",0.46727278948124873,0.0019388912426607837,en,mustard yellow,77,-2.526315789473683,69.84210526315789,316,64
English (English),armygreen,"rgb(104, 122, 55)",0.5854761209283226,0.002429361497627895,en,army green,48.30188679245283,-17.520215633423177,34.177897574123996,371,0
English (English),palegreen,"rgb(158, 223, 151)",0.6061926197233557,0.002515322073540896,en,pale green,83.10344827586206,-34.482758620689665,28.965517241379306,310,38
English (English),darkorange,"rgb(231, 103, 23)",0.407756176693599,0.0016919343431269674,en,dark orange,58.73198847262246,45.82132564841498,62.47838616714696,190,157
English (English),coral,"rgb(237, 113, 104)",0.5802946958523982,0.002407861808516176,en,coral,62.383720930232556,47.20930232558138,27.906976744186053,323,21
English (English),royalpurple,"rgb(112, 38, 163)",0.3600737327599442,0.001494081878671968,en,royal purple,32.776119402985074,53.49253731343283,-53.37313432835821,305,30
English (English),cerulean,"rgb(67, 133, 230)",0.3478100933332735,0.0014431954080218823,en,cerulean,55.81818181818179,10.787878787878784,-55.272727272727245,190,140
English (English),bluegray,"rgb(113, 143, 162)",0.4157229431391533,0.0017249914653076908,en,blue grey,57.89137380191693,-6.0063897763578264,-13.354632587859426,312,1
English (English),yelloworange,"rgb(251, 181, 28)",0.27441775484378533,0.001138662883169234,en,yellow orange,78.22950819672131,14.163934426229508,76.98360655737704,81,224
English (English),brightpink,"rgb(250, 64, 182)",0.32951842177813695,0.00136729635592588,en,bright pink,59.27868852459017,77.96721311475409,-20.983606557377044,225,80
English (English),neonpurple,"rgb(190, 46, 230)",0.3295426093900078,0.0013673967194606138,en,neon purple,50.1639344262295,77.90163934426229,-63.672131147540995,247,58
English (English),lightorange,"rgb(252, 170, 50)",0.42237459610144307,0.001752591685068229,en,light orange,75.90106007067139,20.989399293286223,69.18727915194347,127,156
English (English),darkyellow,"rgb(213, 184, 44)",0.34765726700330823,0.0014425612738726487,en,dark yellow,75.3405017921147,-3.297491039426524,68.9605734767025,186,93
English (English),pastelgreen,"rgb(150, 226, 151)",0.47083449449213877,0.0019536701016271323,en,pastel green,83.44086021505376,-37.99283154121865,29.3189964157706,258,21
English (English),neonpink,"rgb(252, 56, 202)",0.27064994995342884,0.001123028837981033,en,neon pink,59.71119133574008,83.10469314079425,-32.202166064981945,207,70
English (English),grayblue,"rgb(109, 142, 168)",0.32666031402698587,0.0013554369876638422,en,grey blue,57.59999999999997,-5.163636363636364,-17.454545454545457,273,2
English (English),brickred,"rgb(175, 52, 44)",0.37358144189401915,0.0015501304642905364,en,brick red,40.820895522388064,49.10447761194032,33.73134328358209,249,19
English (English),sage,"rgb(143, 179, 130)",0.33017103482582044,0.0013700042938830728,en,sage,69.30232558139537,-21.550387596899228,21.39534883720931,258,0
English (English),crimson,"rgb(198, 42, 57)",0.3269963770685102,0.0013568314401183,en,crimson,44.156862745098024,60.31372549019607,30.90196078431373,203,52
English (English),oceanblue,"rgb(59, 123, 204)",0.3298838943498575,0.0013688128396259652,en,ocean blue,51.2156862745098,6.588235294117645,-47.999999999999986,171,84
English (English),darkteal,"rgb(45, 112, 114)",0.4700215978604504,0.0019502970865578862,en,dark teal,43.28,-20.240000000000002,-7.68,247,3
English (English),kellygreen,"rgb(60, 176, 69)",0.26586208346337753,0.00110316217204721,en,kelly green,63.62903225806454,-53.87096774193551,44.27419354838711,224,24
English (English),springgreen,"rgb(117, 222, 92)",0.2617674433237934,0.0010861719639991432,en,spring green,79.99999999999999,-54.15254237288135,53.474576271186436,182,54
English (English),khaki,"rgb(161, 155, 88)",0.37098187922654696,0.0015393438972055896,en,khaki,63.175965665236056,-7.896995708154507,35.70815450643777,232,1
English (English),neonblue,"rgb(74, 202, 243)",0.24369984034571934,0.0010112026570361801,en,neon blue,76.29310344827586,-22.41379310344826,-30.258620689655174,121,111
English (English),goldenrod,"rgb(240, 190, 40)",0.3290889523338267,0.0013655143250366256,en,goldenrod,79.30735930735932,5.2813852813852815,74.54545454545455,106,125
English (English),neonyellow,"rgb(234, 255, 50)",0.26586453730482856,0.0011031723539619447,en,neon yellow,97.737556561086,-32.76018099547511,87.51131221719459,106,115
English (English),greenyellow,"rgb(174, 231, 62)",0.7840395335029081,0.0032532760726261757,en,green yellow,85.2293577981651,-41.28440366972477,71.28440366972475,136,82
English (English),cobalt,"rgb(63, 78, 211)",0.24308810364455863,0.0010086643304753474,en,cobalt,39.90697674418604,38.32558139534883,-70.41860465116281,140,75
English (English),midnightblue,"rgb(43, 40, 107)",0.5104058665629105,0.002117866666236144,en,midnight blue,20.469483568075123,22.81690140845071,-38.96713615023474,202,11
English (English),rust,"rgb(181, 80, 41)",0.3611657694738566,0.0014986131513438038,en,rust,46.6350710900474,38.483412322274894,41.89573459715639,190,21
English (English),babypink,"rgb(241, 173, 206)",0.614777130415629,0.0025509424498573827,en,baby pink,77.9,29.6,-6.800000000000002,200,0
English (English),bluepurple,"rgb(109, 70, 209)",0.2660057559875071,0.0011037583235996148,en,blue purple,41.515151515151516,49.39393939393939,-66.26262626262626,159,39
English (English),cream,"rgb(245, 233, 181)",0.6244179872344684,0.0025909460051222765,en,cream,92.22222222222223,-3.737373737373737,26.767676767676765,196,2
English (English),taupe,"rgb(178, 152, 125)",0.2689056079823021,0.0011157909044908806,en,taupe,64.45595854922283,5.803108808290155,17.82383419689119,193,0
English (English),eggplant,"rgb(97, 41, 102)",0.4263077931220212,0.0017689120046556904,en,eggplant,27.08333333333333,34.68750000000001,-24.375,191,1
English (English),huntergreen,"rgb(53, 101, 54)",0.3525697317829779,0.001462944945157585,en,hunter green,38.42931937172774,-26.910994764397902,21.361256544502616,191,0
English (English),seablue,"rgb(66, 153, 212)",0.1955321353992453,0.0008113366614076571,en,sea blue,60.42328042328041,-6.878306878306879,-38.095238095238095,129,60
English (English),greenblue,"rgb(46, 184, 147)",0.2624169808412612,0.0010888671404201712,en,green blue,67.19576719576717,-44.76190476190475,8.465608465608465,140,49
English (English),electricblue,"rgb(82, 122, 243)",0.19374725858481034,0.0008039305335469311,en,electric blue,54.33155080213904,24.17112299465241,-64.81283422459893,109,78
English (English),mediumblue,"rgb(47, 128, 238)",0.12399271823011826,0.0005144926067639764,en,medium blue,54.19354838709676,14.946236559139784,-62.58064516129031,71,115
English (English),mossgreen,"rgb(112, 144, 65)",0.28656190843595075,0.0011890535619748998,en,moss green,55.760869565217384,-24.347826086956523,37.82608695652175,180,4
English (English),pinkpurple,"rgb(220, 66, 200)",0.3068158002413981,0.0012730946068107809,en,pink purple,55.469613259668506,72.92817679558011,-37.90055248618785,117,64
English (English),darkgray,"rgb(77, 81, 81)",0.2844714126488718,0.001180379305596979,en,dark grey,34.04494382022472,-1.348314606741573,-0.6741573033707865,178,0
English (English),scarlet,"rgb(229, 50, 55)",0.1792750741044886,0.0007438799755372973,en,scarlet,51.02272727272727,66.9318181818182,41.5909090909091,112,64
English (English),orangered,"rgb(247, 79, 40)",0.16046785381761236,0.0006658417170855287,en,orange red,57.60000000000001,62.17142857142859,56.457142857142856,90,85
English (English),sagegreen,"rgb(138, 177, 120)",0.22187324894440655,0.0009206358877361271,en,sage green,68.27586206896552,-24.367816091954026,25.28735632183908,173,1
English (English),lavendar,"rgb(186, 138, 218)",0.3545889567495572,0.0014713234719898644,en,lavendar,64.73988439306359,32.83236994219655,-34.10404624277457,168,5
English (English),graygreen,"rgb(129, 158, 132)",0.21448381236334313,0.0008899743251591005,en,grey green,62.312138728323696,-15.144508670520233,10.289017341040463,173,0
English (English),purplepink,"rgb(219, 73, 198)",0.2092502304432475,0.0008682582176068364,en,purple pink,55.999999999999986,69.88235294117644,-36,122,48
English (English),deeppurple,"rgb(96, 36, 118)",0.24569725161463618,0.0010194906706001506,en,deep purple,26.94117647058823,40.35294117647058,-34.82352941176471,165,5
English (English),lightyellow,"rgb(246, 245, 132)",0.5064113321501638,0.002101291834647983,en,light yellow,94.64285714285711,-14.761904761904763,54.28571428571428,150,18
English (English),cobaltblue,"rgb(53, 75, 224)",0.14025299263578306,0.0005819626250447432,en,cobalt blue,39.88023952095809,43.23353293413173,-77.60479041916166,107,60
English (English),tangerine,"rgb(252, 152, 43)",0.2319106641053968,0.000962284913300402,en,tangerine,71.77914110429445,30.429447852760735,67.8527607361963,72,91
English (English),deepblue,"rgb(52, 53, 190)",0.26459516021417784,0.0010979052291044727,en,deep blue,31.875000000000004,44.5,-71.24999999999999,111,49
English (English),ochre,"rgb(209, 154, 52)",0.22655504429485132,0.0009400624244599643,en,ochre,67.24999999999997,10.999999999999996,58.625000000000014,138,22
English (English),sand,"rgb(218, 193, 124)",0.33994723028631807,0.0014105694202751792,en,sand,78.625,-0.37500000000000006,37.87500000000001,158,2
English (English),leafgreen,"rgb(98, 185, 65)",0.21704945006173168,0.0009006201247374762,en,leaf green,67.79874213836482,-47.924528301886824,51.32075471698114,137,22
English (English),emerald,"rgb(59, 166, 94)",0.23619282430378508,0.0009800532128787765,en,emerald,60.880503144654114,-46.918238993710716,28.427672955974842,147,12
English (English),redpink,"rgb(249, 51, 97)",0.15572004135645368,0.0006461412504417168,en,red pink,55.42483660130718,74.11764705882351,23.006535947712415,67,86
English (English),paleblue,"rgb(141, 191, 228)",0.22828190655548136,0.0009472278280310433,en,pale blue,75.09933774834438,-7.152317880794703,-23.57615894039735,123,28
English (English),cornflowerblue,"rgb(79, 138, 233)",0.13086222930914398,0.0005429968021126308,en,cornflower blue,57.85234899328862,10.738255033557047,-53.82550335570471,80,69
English (English),wine,"rgb(131, 37, 72)",0.2812254826949012,0.001166910716576354,en,wine,31.006711409395983,42.68456375838929,1.7449664429530207,148,1
English (English),peagreen,"rgb(154, 191, 65)",0.15419897087834547,0.0006398297546819316,en,pea green,72.5675675675676,-30.81081081081081,57.2972972972973,132,16
English (English),raspberry,"rgb(210, 49, 111)",0.14681116304399497,0.0006091749503900208,en,raspberry,48.356164383561655,65.20547945205482,4.109589041095892,99,47
English (English),emeraldgreen,"rgb(50, 150, 81)",0.3311283305774264,0.0013739764754250063,en,emerald green,55.3103448275862,-44.82758620689655,28.551724137931043,141,4
English (English),lightgray,"rgb(198, 200, 190)",0.23183521663923864,0.0009619718532748495,en,light grey,80.13986013986015,-2.237762237762238,4.475524475524476,143,0
English (English),brightred,"rgb(255, 47, 55)",0.15598243185714725,0.0006472300077060054,en,bright red,56.19718309859154,75.63380281690142,48.45070422535211,109,33
English (English),paleyellow,"rgb(245, 240, 141)",0.46202341928955354,0.0019171096236081067,en,pale yellow,93.3333333333333,-12.056737588652485,48.51063829787233,139,2
English (English),darkmagenta,"rgb(157, 40, 120)",0.2111680970299364,0.0008762161702486991,en,dark magenta,37.84172661870503,54.82014388489206,-18.1294964028777,133,6
English (English),azure,"rgb(70, 151, 235)",0.09675551208756943,0.0004014751538903297,en,azure,61.068702290076345,2.748091603053433,-49.770992366412216,71,60
English (English),dustyrose,"rgb(201, 125, 142)",0.17085019534962512,0.0007089219724050837,en,dusty rose,60.775193798449635,31.937984496124038,3.10077519379845,129,0
English (English),burgandy,"rgb(133, 34, 55)",0.32104816825865196,0.0013321500757620419,en,burgandy,30.393700787401563,43.14960629921259,12.283464566929133,123,4
English (English),rosepink,"rgb(228, 110, 148)",0.1687899587498963,0.0007003732728211468,en,rose pink,61.428571428571416,49.36507936507936,1.4285714285714284,109,17
English (English),purpleblue,"rgb(103, 75, 217)",0.14100830321156108,0.0005850966938239051,en,purple blue,42.666666666666664,47.33333333333334,-68.83333333333333,96,24
English (English),goldenyellow,"rgb(240, 195, 33)",0.12370707036549823,0.0005133073459149306,en,golden yellow,80.69565217391303,2.260869565217391,77.39130434782608,50,65
English (English),lightred,"rgb(235, 79, 87)",0.15760032552328326,0.0006539432594327109,en,light red,55.96491228070175,60.35087719298246,29.122807017543863,81,33
English (English),redbrown,"rgb(145, 59, 48)",0.1846807473511682,0.0007663101549841007,en,red brown,36.666666666666664,35.43859649122807,24.912280701754383,114,0
English (English),aquablue,"rgb(54, 207, 224)",0.09969540056195021,0.0004136738612529056,en,aqua blue,76.6371681415929,-33.09734513274337,-19.469026548672566,68,45
English (English),grape,"rgb(127, 51, 158)",0.12199131375200951,0.0005061880238672596,en,grape,36.607142857142854,49.64285714285714,-43.75,103,9
English (English),palepink,"rgb(232, 176, 196)",0.3892896959377308,0.0016153099416503357,en,pale pink,77.32142857142858,23.750000000000004,-2.4999999999999996,112,0
English (English),white,"rgb(238, 240, 227)",0.31738368996342076,0.0013169447716324517,en,white,94.41441441441441,-2.8828828828828827,6.126126126126126,109,2
English (English),pinkred,"rgb(245, 54, 93)",0.10874387378109644,0.000451219393282558,en,pink red,54.95495495495494,72.07207207207207,24.68468468468469,56,55
English (English),lightteal,"rgb(106, 221, 189)",0.14708421341604236,0.0006103079394856532,en,light teal,81.08108108108107,-40.54054054054055,6.126126126126126,85,26
English (English),sienna,"rgb(176, 98, 41)",0.2550544482551426,0.0010583172126769408,en,sienna,49.62962962962962,27.40740740740741,44.44444444444444,100,8
English (English),brick,"rgb(172, 74, 53)",0.2042129557293624,0.0008473566627774377,en,brick,44.07407407407406,39.07407407407407,31.851851851851855,105,3
English (English),robinseggblue,"rgb(100, 212, 233)",0.1394866416926647,0.0005787827456127168,en,robin's egg blue,79.42857142857142,-25.904761904761905,-20.190476190476193,62,43
English (English),pinkishpurple,"rgb(221, 68, 205)",0.1034793836534651,0.0004293750359064943,en,pinkish purple,55.96153846153845,72.88461538461539,-39.8076923076923,64,40
English (English),orchid,"rgb(203, 87, 199)",0.13670127882144453,0.0005672252233254962,en,orchid,55.72815533980581,60.19417475728154,-37.08737864077669,87,16
English (English),burntsienna,"rgb(174, 89, 41)",0.1420574108944822,0.0005894498377364409,en,burnt sienna,47.45098039215685,30.98039215686275,42.35294117647058,97,5
English (English),greenishyellow,"rgb(207, 239, 62)",0.11575121544500587,0.0004802954997718088,en,greenish yellow,89.6969696969697,-32.323232323232325,76.36363636363637,60,39
English (English),slate,"rgb(106, 128, 138)",0.13320129898484528,0.000552702485414296,en,slate,52.32323232323232,-5.85858585858586,-8.080808080808083,99,0
English (English),pukegreen,"rgb(160, 185, 54)",0.12191287232495357,0.0005058625407674424,en,puke green,71.22448979591837,-26.3265306122449,60.20408163265305,80,18
English (English),pinegreen,"rgb(52, 115, 62)",0.1968070748294854,0.0008166268665123879,en,pine green,43.12499999999999,-32.5,23.33333333333333,96,0
English (English),forrestgreen,"rgb(55, 108, 50)",0.1838649628838657,0.0007629251571944637,en,forrest green,40.83333333333333,-30.20833333333333,26.666666666666664,96,0
English (English),moss,"rgb(119, 148, 69)",0.16171068091202834,0.0006709986759835203,en,moss,57.5,-23.125000000000004,37.91666666666666,96,0
English (English),puce,"rgb(186, 144, 110)",0.11992458867268449,0.0004976124011314711,en,puce,62.94736842105269,10.94736842105263,24.421052631578945,86,9
English (English),pastelpurple,"rgb(181, 137, 208)",0.13856312606480387,0.0005749507305593523,en,pastel purple,63.57894736842106,29.89473684210526,-30.315789473684216,95,0
English (English),pinkishred,"rgb(242, 54, 96)",0.08809855271686827,0.0003655541606509058,en,pinkish red,54.40860215053762,71.39784946236557,22.36559139784946,55,38
English (English),cornflower,"rgb(93, 143, 234)",0.07139379272555292,0.00029623980384046864,en,cornflower,59.782608695652186,10.869565217391306,-51.30434782608695,53,39
English (English),slateblue,"rgb(91, 126, 165)",0.09521239506626436,0.00039507217869819253,en,slate blue,51.81818181818181,-1.818181818181818,-24.54545454545454,86,2
English (English),powderblue,"rgb(133, 177, 234)",0.13314733832186906,0.0005524785822484195,en,powder blue,71.16279069767442,-0.23255813953488358,-33.02325581395348,68,18
English (English),pastelblue,"rgb(138, 188, 230)",0.10177970217621371,0.0004223224156689367,en,pastel blue,74.18604651162792,-5.813953488372094,-26.04651162790698,74,12
English (English),marigold,"rgb(240, 185, 31)",0.08214095473082256,0.00034083383705735515,en,marigold,78.11764705882352,7.294117647058825,75.76470588235293,43,42
English (English),applegreen,"rgb(104, 208, 73)",0.06803177314277921,0.00028228951511526654,en,apple green,75.29411764705883,-54.82352941176471,56.23529411764706,64,21
English (English),dustypink,"rgb(206, 136, 155)",0.1120900547945482,0.00046510396180310474,en,dusty pink,64.23529411764706,29.176470588235297,1.1764705882352942,85,0
English (English),lemonyellow,"rgb(250, 252, 64)",0.13627030064761558,0.0005654369321477827,en,lemon yellow,96.19047619047619,-20.952380952380953,83.09523809523809,43,41
English (English),graypurple,"rgb(144, 121, 150)",0.10839972236916688,0.00044979137912517397,en,grey purple,53.734939759036145,14.698795180722893,-12.28915662650602,83,0
English (English),ultramarine,"rgb(62, 70, 219)",0.09320014469648338,0.00038672259210159094,en,ultramarine,38.78048780487806,45.1219512195122,-76.34146341463416,59,23
English (English),orangeyellow,"rgb(251, 184, 36)",0.08383483269300993,0.0003478623763195434,en,orange yellow,79.01234567901236,12.592592592592588,75.80246913580248,25,56
