lang,name,avgColorRGBCode,binPctCnt,totalColorFraction,langAbv,commonName,avgL,avgA,avgB,numFullNames,numLineNames
English (English),skin,"rgb(236, 185, 146)",0.44398757659306626,0.0003498720067715255,en,skin,79.1666666666667,15,27.499999999999996,35,1
English (English),greenishgray,"rgb(135, 153, 128)",0.3791443382590954,0.00029877410422308515,en,greenish grey,61.388888888888886,-10.277777777777779,11.111111111111109,36,0
English (English),brownishgreen,"rgb(135, 134, 48)",0.42791588929487573,0.0003372071625649136,en,brownish green,54.72222222222221,-7.777777777777779,44.444444444444436,36,0
English (English),pine,"rgb(52, 107, 62)",0.31136311247312853,0.00024536100273690167,en,pine,40.55555555555556,-27.22222222222222,19.44444444444444,36,0
English (English),coffee,"rgb(121, 78, 48)",0.45053729960188266,0.00035503333301960775,en,coffee,37.77777777777777,16.11111111111111,25.27777777777777,36,0
English (English),charcoal,"rgb(70, 70, 76)",0.5365075529424053,0.00042277978955272244,en,charcoal,29.7222222222222,1.1111111111111114,-3.888888888888889,36,0
English (English),scarlett,"rgb(206, 46, 53)",0.23439722048629738,0.00018471018162828775,en,scarlett,46.857142857142826,62.000000000000014,37.71428571428571,24,11
English (English),midblue,"rgb(48, 117, 228)",0.12987359820810856,0.00010234326099929744,en,mid blue,49.714285714285694,9.142857142857142,-63.71428571428572,20,15
English (English),dullblue,"rgb(75, 121, 180)",0.2556229707551771,0.00020143654117823237,en,dull blue,49.4285714285714,-1.9999999999999998,-36.85714285714285,32,3
English (English),dirtygreen,"rgb(123, 146, 59)",0.4636669584047175,0.00036537979385714505,en,dirty green,57.428571428571416,-18.571428571428566,41.999999999999986,34,1
English (English),darktan,"rgb(167, 131, 79)",0.36160388908573654,0.0002849518432511712,en,dark tan,57.42857142857144,9.42857142857143,33.71428571428571,35,0
English (English),darkbluegreen,"rgb(33, 96, 97)",0.3259892462931387,0.0002568867189071225,en,dark blue green,36.85714285714285,-20.285714285714285,-6.857142857142858,35,0
English (English),mulberry,"rgb(156, 54, 119)",0.30321153138520296,0.0002389373769780951,en,mulberry,39.714285714285715,47.99999999999997,-14.571428571428571,34,1
English (English),highlightergreen,"rgb(111, 248, 80)",0.11719378192652406,0.00009235128599410871,en,highlighter green,87.64705882352939,-61.1764705882353,65.29411764705883,23,11
English (English),ivory,"rgb(218, 221, 184)",0.4330668070516009,0.0003412661994102447,en,ivory,87.05882352941174,-5.294117647058823,17.647058823529406,32,2
English (English),highlighteryellow,"rgb(219, 248, 37)",0.1576747776315818,0.00012425120380739295,en,highlighter yellow,93.23529411764707,-26.76470588235294,84.70588235294117,15,19
English (English),golden,"rgb(226, 184, 46)",0.3828787822481294,0.00030171692848552327,en,golden,77.0588235294118,6.470588235294118,69.70588235294119,21,13
English (English),cherry,"rgb(220, 34, 71)",0.147324888768856,0.0001160952630172229,en,cherry,48.82352941176468,69.41176470588238,29.999999999999993,21,13
English (English),brightteal,"rgb(57, 236, 199)",0.13461009568949384,0.00010607572552363571,en,bright teal,84.11764705882354,-52.058823529411754,4.411764705882353,26,8
English (English),royal,"rgb(72, 57, 214)",0.1360147581730591,0.00010718263055402599,en,royal,35,43.23529411764704,-79.41176470588236,25,9
English (English),fireenginered,"rgb(237, 35, 34)",0.2710842053049063,0.00021362033514965014,en,fire engine red,52.05882352941177,72.94117647058825,55.294117647058826,20,14
English (English),grayishgreen,"rgb(126, 152, 121)",0.3513534392024775,0.000276874262570904,en,grayish green,60.29411764705884,-14.117647058823525,13.235294117647056,34,0
English (English),pastelyellow,"rgb(239, 237, 133)",0.5018093770890458,0.00039543686137828634,en,pastel yellow,92.35294117647057,-9.705882352941176,50.588235294117645,34,0
English (English),darknavy,"rgb(34, 43, 82)",0.36001939271806327,0.0002837032251521379,en,dark navy,18.529411764705877,6.176470588235294,-25.588235294117645,34,0
English (English),fadedgreen,"rgb(143, 200, 137)",0.3366169276669503,0.0002652615663254137,en,faded green,75.45454545454541,-28.484848484848474,25.45454545454545,30,3
English (English),dullpurple,"rgb(132, 88, 142)",0.35362299993204643,0.00027866272650279444,en,dull purple,43.93939393939392,25.45454545454545,-22.42424242424242,33,0
English (English),barbiepink,"rgb(247, 77, 172)",0.305188244746423,0.0002404950707221613,en,barbie pink,60.3125,70.625,-13.75,21,11
English (English),ruby,"rgb(202, 16, 68)",0.216068761178558,0.00017026695128333948,en,ruby,44.0625,67.5,25,23,9
English (English),blueishgreen,"rgb(69, 192, 138)",0.18012794944412225,0.00014194479861632947,en,blueish green,70,-45.3125,16.875,25,7
English (English),rosered,"rgb(215, 40, 68)",0.38188288177287716,0.00030093213693686117,en,rose red,48.125,66.5625,30.625,20,12
English (English),paleorange,"rgb(237, 168, 89)",0.26458314174905556,0.00020849735362415706,en,pale orange,74.375,20.625,50.3125,28,4
English (English),eggshell,"rgb(224, 227, 191)",0.3824278012185931,0.0003013615454835246,en,eggshell,89.375,-5.625,17.5,31,1
English (English),midnightpurple,"rgb(70, 31, 107)",0.43173465408549005,0.0003402164334795033,en,midnight purple,20.9375,30.9375,-37.5,31,1
English (English),mutedgreen,"rgb(103, 161, 107)",0.35285289320854657,0.000278055865412566,en,muted green,61.25,-28.4375,21.875,32,0
English (English),tiffanyblue,"rgb(85, 218, 214)",0.15124922447769815,0.00011918772614475809,en,tiffany blue,79.67741935483869,-38.06451612903225,-9.677419354838708,21,10
English (English),blueishpurple,"rgb(116, 87, 217)",0.25611982963609065,0.00020182807693939356,en,blueish purple,45.483870967741915,36.77419354838708,-64.19354838709675,26,5
English (English),brownred,"rgb(145, 56, 39)",0.31701053139903196,0.0002498112934586538,en,brown red,36.451612903225794,37.419354838709666,30.64516129032257,30,1
English (English),olivedrab,"rgb(133, 138, 75)",0.4066191118255704,0.0003204248320138456,en,olive drab,55.8064516129032,-9.032258064516128,32.903225806451594,31,0
English (English),goldenbrown,"rgb(177, 133, 45)",0.2578279947430093,0.0002031741487336557,en,golden brown,58.70967741935482,11.29032258064516,51.61290322580644,31,0
English (English),eggplantpurple,"rgb(98, 42, 105)",0.32123010622250014,0.0002531364115228525,en,eggplant purple,27.419354838709666,32.9032258064516,-25.483870967741925,31,0
English (English),militarygreen,"rgb(107, 121, 62)",0.3356043108028987,0.00026446360189353696,en,military green,48.70967741935482,-12.903225806451609,30.32258064516128,31,0
